cz,czname,stateabbrv,n_ige_rank_8085,prob_p1_k1,prob_p1_k2,prob_p1_k3,prob_p1_k4,prob_p1_k5,prob_p2_k1,prob_p2_k2,prob_p2_k3,prob_p2_k4,prob_p2_k5,prob_p3_k1,prob_p3_k2,prob_p3_k3,prob_p3_k4,prob_p3_k5,prob_p4_k1,prob_p4_k2,prob_p4_k3,prob_p4_k4,prob_p4_k5,prob_p5_k1,prob_p5_k2,prob_p5_k3,prob_p5_k4,prob_p5_k5,frac_par_1,frac_par_2,frac_par_3,frac_par_4,frac_par_5,frac_kid_1,frac_kid_2,frac_kid_3,frac_kid_4,frac_kid_5,pop2000,intersects_msa,cs_race_bla,cs_race_theil_2000,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,gini99,frac_middleclass,taxrate,subcty_total_expenditure_pc,tax_st_diff_top20,eitc_exposure,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_labforce,cs_elf_ind_man,d_tradeusch_pw_1990,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,rel_tot,crime_violent,cs_fam_wkidsinglemom,cs_divorced,cs_married,incgrowth0010
2100.0,Washington,NC,9441.0,0.37194923,0.2945005,0.18418483,0.09957696,0.04978848,0.29485458,0.2671141,0.20313199,0.13736019,0.09753915,0.18423913,0.21576087,0.22119565,0.21086957,0.16793478,0.14788732,0.18450704,0.20915493,0.22887324,0.22957747,0.14318442,0.122565866,0.19702177,0.21191294,0.325315,0.32549518,0.23673339,0.19489461,0.15040779,0.09246902,0.26226035,0.24022879,0.20082618,0.1600466,0.13663808,"124,216",0.0,0.28763604,0.15841816,0.037142873,0.04214749,0.02906132,0.38675317,32919.36,0.47538,11.065001,0.36473,0.46068,0.021306232,2822.5295,1.0,0.0,5.722808327887218,14.2246102137989,-0.06702318,0.025642069,0.016100986,880.0,-0.083659835,0.5943025,0.16150719,1.9298402330599036,0.0043272,0.013363817865653377,0.016334449668319703,0.022379775,-1.0656221917452728,0.46622014,0.002254138,0.26187593,0.08471966,0.5704187,0.002560967
2200.0,South Boston,VA,10970.0,0.38852558,0.28180736,0.18014269,0.100475624,0.04904875,0.28782052,0.24583334,0.22243589,0.15320513,0.09070513,0.1667428,0.18730013,0.2407492,0.22567382,0.17953403,0.11809524,0.1384127,0.22666667,0.25650793,0.26031747,0.085872576,0.10526316,0.19529086,0.24099723,0.37257618,0.3066545,0.28441203,0.1995442,0.14357339,0.06581586,0.2568824,0.22051048,0.21194166,0.17210574,0.13855971,"158,234",0.0,0.3982646,0.02662421,0.007958942,0.007208581,0.006660945,0.31821972,28197.59,0.40842,8.048,0.32794,0.50724,0.012839428,1348.7748,0.0,0.0,5.389449467226347,,4.091639,-0.0033893245,0.025279017,5394.804,0.15167063,0.53625554,0.2076344,2.7859099123725173,0.0034872002,0.00908148691178887,0.008335755905810382,0.012253526,-0.6502230498118021,0.40650555,0.0013840261,0.26595807,0.08583118,0.5344166,-0.011249613
2300.0,Lynchburg,VA,16055.0,0.37677053,0.27447277,0.17028643,0.11111111,0.06735914,0.2615251,0.24122934,0.21832415,0.16294578,0.11597565,0.17028381,0.2003339,0.2150807,0.22064552,0.19365609,0.12171838,0.1554296,0.21688545,0.24343675,0.26252982,0.08779702,0.10833669,0.18405154,0.25453082,0.36528394,0.19788228,0.21482404,0.2238555,0.20878232,0.15465587,0.20784803,0.20018686,0.20249143,0.19657427,0.1928994,"228,616",1.0,0.18070039,0.13219625,0.049741056,0.047634356,0.055896036,0.30880636,34416.57,0.41909,9.827,0.32082,0.54407,0.015641645,1481.3845,0.0,0.0,5.262509250298854,,3.3329802,,0.026244882,12558.863,0.05659884,0.6256427,0.22140089,1.3091233608745314,0.0041078003,0.009474402491514156,0.008918885817265633,0.0196676,-0.18454126319891487,0.5745092,0.0009491899,0.2300818,0.088991836,0.5710733,-0.006863194
2400.0,Richmond,VA,76578.0,0.4055055,0.2741139,0.17344567,0.09217025,0.054764673,0.28532335,0.24449085,0.21150799,0.1523837,0.10629411,0.20123793,0.19630094,0.22651242,0.20020632,0.17574239,0.1426087,0.1584472,0.21652174,0.23310558,0.24931677,0.11265777,0.12216278,0.17285618,0.23383369,0.35848957,0.17979054,0.18133146,0.177218,0.21024315,0.25141686,0.2186137,0.19243124,0.1986602,0.18748204,0.20281282,"1,040,192",1.0,0.30253935,0.25673267,0.11940699,0.11365194,0.12456237,0.23800687,41886.04,0.46067,11.542999,0.34524,0.46305,0.02168228,2427.8289,0.0,0.0,5.919227905037081,,4.6491685,,0.013459054,5093.1006,-0.017846372,0.67070735,0.11710343,0.5699027191641528,0.0047043,0.018964768042822863,0.013151418199716975,0.04327491,0.24893187355374016,0.43282875,0.0017371792,0.2593909,0.097635806,0.53265476,-0.005281926
2500.0,Newport News,VA,43593.0,0.37523127,0.2846882,0.17967135,0.10904342,0.051365763,0.2669755,0.25556433,0.21319625,0.1577223,0.10654163,0.1792552,0.20713234,0.22890806,0.21102461,0.17367978,0.13721825,0.1588785,0.21308412,0.24387026,0.24694887,0.10860184,0.12672612,0.17304373,0.24065018,0.35097814,0.21079072,0.20303719,0.21806253,0.20863442,0.15947515,0.2183378,0.2104237,0.20312895,0.19028284,0.17782672,"570,854",1.0,0.31579703,0.18060593,0.08676168,0.08161642,0.09494453,0.2896524,36027.367,0.42174,9.192,0.32981998,0.52066,0.021578085,1807.4824,0.0,0.0,5.965577243927656,,3.348459,,0.0105105685,3699.2515,0.13136373,0.6483854,0.14700966,0.321489719766754,0.0043779,0.025298938082241693,0.026455100603656977,0.038416,-0.630331958857762,0.36677504,0.0016729322,0.26616207,0.09100999,0.5528399,0.008042381
2600.0,Roanoke Rapids,NC,11668.0,0.3946932,0.32089552,0.17267828,0.0789801,0.0327529,0.31356448,0.2810219,0.21289538,0.12652068,0.06599756,0.19349316,0.2163242,0.23401827,0.20091324,0.15525115,0.13207547,0.16209263,0.23584905,0.23670669,0.23327616,0.0815047,0.12539186,0.19278997,0.2413793,0.35893416,0.41343847,0.28179637,0.15015426,0.099931434,0.054679465,0.29825163,0.267398,0.20063421,0.13532738,0.098388754,"139,055",0.0,0.56683326,0.10437427,0.011118793,0.010540027,0.010799218,0.3573749,27335.057,0.44151,8.827,0.35323998,0.40916,0.015675006,2041.272,1.0,0.0,5.356186456934586,16.493476214921287,-11.577292,0.012142691,0.021574197,6297.905,-0.12768027,0.5133925,0.23247346,0.5616556096246761,0.0028316,0.0071122936967387,0.01154938693322786,0.010234114,-0.5956310514512074,0.36384165,0.004904534,0.34979856,0.08432226,0.4942441,-0.017761867
2700.0,Gulfport,MS,36601.0,0.33716255,0.3174421,0.16417767,0.11411066,0.06710703,0.24864008,0.2703989,0.20149592,0.16375794,0.11570716,0.18538256,0.2224337,0.20441568,0.20492323,0.18284482,0.14476095,0.17291354,0.19823422,0.23454939,0.2495419,0.14012185,0.14853495,0.16797215,0.221642,0.32172903,0.28540203,0.2410863,0.21532199,0.16401191,0.09417775,0.23302642,0.24603152,0.18778175,0.17551433,0.15764597,"458,674",1.0,0.18216424,0.18114494,0.035585925,0.03697156,0.03405502,0.29765528,31028.055,0.46469,12.053,0.34416,0.51798,0.017690595,2072.1204,0.0,0.0,4.6269805736188525,18.443887450237693,-3.5917153,0.0022829226,0.0043603955,955.59125,-0.03261737,0.61932003,0.1327423,0.40133641878683807,0.0034711,0.020443713835970646,0.018553482429786734,0.02585801,-1.630000203449517,0.5354173,0.0017354373,0.24368158,0.1206366,0.54925,-0.004213746
2800.0,Laurel,MS,9667.0,0.32165873,0.34239283,0.16335107,0.103390306,0.06920706,0.25320888,0.27849087,0.19369894,0.15441462,0.1201867,0.15423444,0.18003365,0.20358945,0.21929333,0.24284913,0.125,0.14947553,0.18531469,0.24562937,0.29458043,0.096666664,0.096666664,0.16333333,0.24666667,0.39666668,0.36919418,0.26595634,0.18444191,0.118340746,0.062066827,0.2353367,0.25737044,0.18144202,0.1640633,0.16178752,"120,505",0.0,0.31814447,0.13793388,0.015495657,0.015818425,0.013434868,0.31957796,26973.969,0.51114,13.527,0.37587,0.45074,0.010673209,1817.3365,0.0,0.0,4.428804317111219,17.850128673980763,-9.186356,0.0011710094,0.016596822,871.7181,-0.08776393,0.55683374,0.24816692,2.1989096058786983,0.0025283,0.011924816397659847,0.013161279614953737,0.013048851,-0.5600158390343601,0.6200573,0.0019252313,0.25805578,0.0984317,0.54711,0.0013357981
2900.0,Hattiesburg,MS,13254.0,0.33417085,0.35845897,0.1568258,0.0900335,0.06051089,0.23262456,0.28847983,0.19898444,0.15963186,0.120279275,0.16616184,0.21419299,0.1981826,0.21505842,0.20640415,0.14382023,0.1511236,0.18820225,0.2252809,0.29157305,0.13592233,0.11812298,0.18770227,0.22411004,0.3341424,0.36034405,0.23773955,0.17436245,0.13429908,0.093254864,0.23668326,0.26641014,0.18115287,0.15904632,0.1567074,"157,181",1.0,0.29765683,0.21982367,0.061823092,0.049079563,0.07242375,0.35821846,28079.074,0.50936,11.349,0.39587003,0.44136,0.012192616,2011.3497,0.0,0.0,4.261038413048697,16.788643900373955,-7.9405866,-0.0054147877,0.019086277,3586.3113,0.10889195,0.605079,0.13237251,1.0940574267595116,0.0029784,0.02060681634548705,0.019232604449647223,0.01332328,-0.7068700804557384,0.6100292,0.001590523,0.2687656,0.098502316,0.5124754,0.0021561638
3001.0,Kosciusko,MS,4189.0,0.34591195,0.38454628,0.17026056,0.06379155,0.035489667,0.2693438,0.337904,0.19392753,0.12634672,0.07247796,0.1539924,0.20912547,0.20722434,0.21292776,0.21673004,0.102661595,0.16730037,0.21292776,0.23193917,0.2851711,0.104575165,0.07189543,0.19607843,0.24836601,0.37908497,0.53139174,0.24373358,0.12556696,0.06278348,0.03652423,0.2790642,0.32609215,0.1842922,0.11506326,0.09548818,"41,270",0.0,0.5979162,0.13533102,0.02733352,0.03441363,0.02128648,0.36452004,24121.31,0.53917,18.373001,0.35544002,0.32544,0.012868926,1747.6862,0.0,0.0,4.336467269949465,19.80283229521683,-13.492234,-0.025100004,0.04846135,1219.9734,-0.022409221,0.50685143,0.23066431,5.352758187173268,0.0022837,0.012745335594863096,0.017446086745820207,0.0048579886,-0.8561523996443987,0.42343107,0.0017688393,0.39426458,0.08273071,0.46103027,-0.0146896215
3002.0,Yazoo City,MS,3966.0,0.38961646,0.39289054,0.13797942,0.05472404,0.024789523,0.29094827,0.36206895,0.16594827,0.09698276,0.08405172,0.20207255,0.22279793,0.20984456,0.20207255,0.16321243,0.15315315,0.16216215,0.16516517,0.23123123,0.2882883,0.09392265,0.09392265,0.13812155,0.2320442,0.44198895,0.53908217,0.23398891,0.097327285,0.08396369,0.04563792,0.3149269,0.3361069,0.15380736,0.10186586,0.09329299,"39,355",1.0,0.58516073,0.13824989,0.025365153,0.021017771,0.037837964,0.41743925,22600.174,0.60473,17.470001,0.43003,0.29639,0.014979947,1808.8735,0.0,0.0,4.664235512531494,20.13972947884896,-23.049297,0.041121423,,,,0.5030236,0.19865917,0.4070438898915256,0.0025079,0.01107864312031508,0.016999110659382543,0.030807681,-0.3507633448800584,0.4464744,0.0017786812,0.4012987,0.078926094,0.40429834,-0.022182276
3003.0,Jackson,MS,46898.0,0.34843552,0.38258153,0.15565003,0.07579885,0.037534047,0.26297978,0.3381423,0.19921632,0.115771666,0.08388993,0.18898064,0.23433058,0.20915121,0.19398944,0.17354813,0.13323572,0.16793558,0.2090776,0.22313324,0.26661786,0.111892484,0.12595718,0.17158931,0.2419128,0.34864822,0.3209732,0.23943451,0.15751205,0.1456352,0.13644505,0.23924261,0.2823148,0.18446416,0.14810866,0.14586976,"546,560",1.0,0.44453308,0.2884704,0.10011209,0.09204572,0.11048307,0.26701233,33322.402,0.60495,17.981,0.42514002,0.42467,0.013829206,1604.1338,0.0,0.0,4.618305355715427,19.18673784078984,-15.256589,0.0049753184,0.016466627,2959.4417,-0.019601377,0.62928575,0.11230317,0.6436496370232484,0.003552,0.014536372950819672,0.013445916276346604,0.014078768,-0.5382589358644381,0.53056574,0.001650322,0.30297244,0.10366392,0.49462837,-0.0047348575
3101.0,McComb,MS,9435.0,0.32358536,0.36329055,0.15977176,0.09082264,0.06252972,0.26565874,0.26565874,0.19568035,0.15291576,0.120086394,0.16666667,0.18801653,0.17768595,0.21831957,0.2493113,0.13255568,0.15376458,0.16648993,0.23329799,0.31389183,0.098265894,0.1425819,0.14643545,0.22736031,0.38535646,0.44578695,0.24536301,0.15389507,0.099947006,0.05500795,0.25373608,0.2792793,0.17127717,0.14742978,0.14827769,"103,602",0.0,0.4430706,0.08301788,0.012882024,0.009570748,0.012045957,0.3413475,25123.338,0.50457,11.866,0.38591,0.38559,0.010464288,1568.7284,0.0,0.0,4.397587789518626,17.76705565529623,-16.041437,0.010593566,0.009652323,970.0,-0.061313745,0.5237243,0.18398596,0.7581934038233467,0.0021975,0.012239145962433157,0.011351132217524759,0.006669017,-0.6237428983199446,0.6012818,0.0017374182,0.30821437,0.09442049,0.5147493,-0.0020152517
3102.0,Brookhaven,MS,4174.0,0.33652532,0.34131327,0.15253077,0.10533515,0.064295486,0.25,0.25099206,0.18551587,0.15178572,0.16170634,0.14713542,0.20833333,0.18229167,0.22265625,0.23958333,0.113902844,0.13902847,0.16247906,0.25293133,0.3316583,0.120943956,0.073746316,0.15634218,0.2359882,0.41297936,0.35026354,0.24149497,0.18399617,0.14302827,0.08121706,0.23143268,0.24436991,0.16770484,0.16986105,0.18663153,"46,424",0.0,0.30242977,0.097941875,0.014485686,0.01756443,0.008401623,0.32050097,27070.598,0.56852,21.251001,0.35601002,0.46301,0.015229637,1806.2056,0.0,0.0,4.3379852234079985,18.26568546968453,-8.088287,0.016360197,,,,0.55158824,0.14292893,0.6032021025328602,0.0022587,0.015746165776322592,0.015703084611407892,0.0059850155,-0.017319921513061966,0.71883076,0.0011416508,0.24041006,0.08806049,0.5702726,0.012239705
3201.0,Jena,LA,2336.0,0.30214918,0.28065738,0.1517067,0.13906448,0.12642226,0.1969697,0.22390573,0.15151516,0.16161616,0.26599327,0.12981744,0.12778905,0.15212981,0.18661258,0.40365112,0.10897436,0.10897436,0.12179487,0.16987179,0.4903846,0.07534247,0.0890411,0.1369863,0.19863014,0.5,0.338613,0.25428084,0.21104452,0.13356164,0.0625,0.19905822,0.19905822,0.1468322,0.16267124,0.29238012,"25,202",0.0,0.18546148,0.14466672,0.0072198017,0.0064698635,0.007993521,0.36904487,24857.207,0.38948,5.903,0.33045,0.50294,0.014230998,2133.6597,4.0,0.0,4.508267116895447,16.446947449768164,1.4472243,0.013930036,,,,0.49523193,0.08190722,0.6176343243118746,0.0025701001,0.010832473613205301,0.014681374494087771,0.0046012867,0.24426404038392205,0.698397,0.0056344736,0.1908976,0.07957534,0.59973705,0.00629194
3202.0,Natchez,MS,6652.0,0.3203815,0.3687743,0.17908867,0.08300953,0.048746027,0.25031605,0.27686474,0.20353982,0.15549937,0.11378002,0.19223484,0.20359848,0.19128788,0.17708333,0.23579545,0.129683,0.16570605,0.15273775,0.22910663,0.32276657,0.13292433,0.11042945,0.16564417,0.19018404,0.400818,0.42558628,0.23782322,0.15874925,0.10432953,0.07351173,0.24969934,0.28051713,0.18310283,0.13830426,0.14837644,"69,653",0.0,0.4635694,0.19362272,0.03951925,0.0441472,0.030072829,0.41761458,27487.764,0.55357,12.508,0.42848998,0.3954,0.011610334,1536.2943,0.0,0.0,4.644984568717891,18.569317668323546,-19.332298,0.012212639,0.028713766,954.7982,0.26087233,0.5190854,0.11090544,0.437547346053222,0.002196,0.007278939887729171,0.010968658923520882,0.011893319,-0.3725538196745955,0.5298695,0.003574864,0.35005766,0.10628215,0.4875998,-0.0134221595
3203.0,Vicksburg,MS,7846.0,0.33705285,0.41614702,0.14735806,0.068263866,0.031178208,0.28237584,0.3592989,0.18305744,0.110516064,0.06475171,0.18699187,0.27439025,0.19715448,0.19207317,0.14939025,0.13530655,0.20295984,0.19450317,0.19978859,0.26744187,0.12638037,0.11411043,0.17546013,0.2392638,0.34478527,0.38835075,0.26178944,0.12541422,0.120570995,0.10387459,0.25771093,0.32640836,0.17155239,0.1284731,0.11585521,"84,943",0.0,0.5634955,0.23862258,0.06548241,0.065350205,0.071503446,0.37889048,27080.139,0.54677,13.243,0.41433996,0.39128,0.015890568,1873.7775,0.0,0.0,4.491635696839824,18.326547569588705,-18.28028,0.030135589,0.0235452,2402.1218,0.03722353,0.5663454,0.14858587,2.1940192840075112,0.0029576998,0.007852324499958796,0.012655545483441838,0.008993622,-0.6623665907797317,0.45963764,0.0038967307,0.37115058,0.09064642,0.45676178,-0.0029384948
3300.0,New Orleans,LA,118800.0,0.34853566,0.33907896,0.16922513,0.0919474,0.051212866,0.2622623,0.29108018,0.19847089,0.14310919,0.10507744,0.20016937,0.21959352,0.20794961,0.18921351,0.183074,0.14851652,0.16351989,0.19543718,0.2233648,0.2691616,0.1252238,0.12826216,0.16021919,0.21632034,0.3699745,0.32132998,0.21468855,0.1590404,0.14979798,0.1551431,0.24180977,0.25076598,0.18419191,0.15738216,0.16585016,"1,381,652",1.0,0.3708242,0.35449126,0.10438144,0.09710666,0.106818736,0.24744412,34076.816,0.58297,13.587999,0.44709003,0.42313,0.026193233,2299.473,4.0,0.0,5.098359962295891,17.642577974409335,-10.713638,0.052835427,0.019541824,9042.797,-0.061522923,0.60825205,0.08310447,0.1852996748366835,0.0032185998,0.01099698042633022,0.01475986717349955,0.046563268,-0.9883344049776243,0.52916723,0.0034002773,0.3118386,0.112038344,0.47471544,-0.003653771
3400.0,Houma,LA,25863.0,0.33885115,0.2754669,0.155631,0.116581775,0.11346915,0.24121058,0.23124321,0.17669445,0.16563973,0.18521203,0.16398427,0.17006437,0.16648784,0.21047926,0.28898427,0.11835993,0.124823265,0.15754393,0.21955161,0.37972125,0.1049744,0.10058522,0.13935626,0.20555963,0.4495245,0.27328616,0.21335499,0.21621622,0.19143178,0.105710864,0.21327765,0.19591695,0.1611182,0.17646831,0.2532189,"271,365",1.0,0.1991856,0.17694737,0.039888564,0.03360391,0.0428579,0.41435164,28093.625,0.48615,13.738001,0.34877,0.52607,0.021154586,2349.9,4.0,0.0,4.085528107571665,16.963517950764647,-11.856806,0.03808927,0.014740295,1743.524,0.008232682,0.56851757,0.1134295,0.11004906112271476,0.0026435,0.008674663276398946,0.011766440034639692,0.01518727,-1.2465638064825229,0.73654306,0.0033239364,0.21443725,0.09065436,0.5580666,0.010329095
3500.0,Baton Rouge,LA,70159.0,0.3367,0.3531442,0.16058469,0.08917424,0.060396895,0.25621256,0.2905624,0.189165,0.14208026,0.12197976,0.18323168,0.20410618,0.19396959,0.19895197,0.21974057,0.13608019,0.14870945,0.17633593,0.22566895,0.31320545,0.11386522,0.12152509,0.1624064,0.224546,0.3776573,0.28083354,0.20705825,0.16592312,0.18057555,0.16560954,0.22143987,0.24018301,0.17518778,0.16541,0.19777933,"806,561",1.0,0.3326568,0.29166672,0.083660394,0.08445257,0.08057771,0.25823426,31578.73,0.51468,11.424999,0.40043002,0.44281,0.02071101,1821.1262,4.0,0.0,4.792551637374962,17.13402976553279,-11.032801,0.040728338,0.019837309,2442.328,0.029947678,0.6184307,0.115866,0.37454597513667653,0.0030739,0.01272563389501848,0.011739967590795984,0.023901127,-1.1676880009648303,0.512549,0.0036686624,0.26570323,0.097043134,0.5132786,0.0028867242
3600.0,Alexandria,LA,17016.0,0.37385052,0.29777628,0.15900351,0.10215683,0.06721284,0.2419903,0.24490291,0.19951457,0.17087379,0.14271845,0.16801347,0.1905724,0.1973064,0.21346802,0.23063973,0.11702577,0.13857204,0.18926911,0.24757077,0.30756232,0.11089987,0.13434727,0.15652725,0.23003802,0.36818758,0.3514927,0.24212506,0.17454161,0.13910437,0.09273625,0.24588622,0.22896098,0.17947814,0.1703103,0.17536436,"186,516",1.0,0.28245834,0.26311633,0.056673232,0.05765351,0.05265952,0.34275573,28236.326,0.54595,13.78,0.40815002,0.44906,0.017666955,1721.7025,4.0,0.0,4.58709062606005,16.91385367215862,-6.212617,0.041688785,0.021445882,3525.2893,-0.056933068,0.54766446,0.0719141,0.196579002603412,0.0026346,0.011328786806493813,0.011897102661433871,0.012182551,-0.9695026881989778,0.6107894,0.00441249,0.28079122,0.098018885,0.5300738,0.003201007
3700.0,Lake Charles,LA,29917.0,0.33204377,0.279349,0.16408752,0.12740128,0.09711846,0.22781774,0.2383693,0.1902478,0.18065548,0.16290967,0.16513762,0.18332806,0.19740589,0.2086365,0.24549194,0.13666053,0.16395913,0.17735723,0.21503936,0.30698377,0.11928737,0.13013168,0.14768913,0.23444359,0.36844823,0.2505599,0.20907845,0.21131799,0.19958553,0.12945817,0.20844336,0.20814253,0.17712337,0.18705083,0.21923989,"335,960",1.0,0.20512562,0.23854569,0.04681944,0.043718442,0.051303238,0.36925656,29461.705,0.44243,10.245,0.33998,0.51652,0.021405535,1823.278,4.0,0.0,4.853867792202043,16.288164670844452,-1.394466,0.013809483,0.017859269,2437.9167,-0.0045840126,0.58990586,0.12467139,0.3567099006044895,0.0028913,0.01762114537444934,0.023345041076318608,0.016437944,-1.3119923229752934,0.59975296,0.0023395643,0.22461031,0.09779124,0.571886,0.0051405486
3800.0,Lafayette,LA,50289.0,0.31958222,0.30677265,0.15896998,0.11962163,0.09505354,0.23786905,0.24271211,0.1798454,0.16568874,0.1738847,0.16366476,0.17792816,0.17844872,0.21280584,0.26715252,0.11732787,0.14156517,0.16013506,0.23115881,0.3498131,0.12004354,0.11133572,0.15052092,0.21800654,0.4000933,0.30271032,0.21350594,0.19099604,0.16490684,0.12788084,0.21348605,0.21625008,0.16625902,0.17822984,0.22577502,"548,154",1.0,0.27017772,0.19361423,0.059166595,0.05795584,0.058364626,0.33869123,28711.969,0.54719,14.406,0.40313,0.47039,0.016591175,2106.4485,4.0,0.0,4.3349223900940155,17.032984829644366,-6.928369,0.030752795,0.018243048,1822.2378,-0.03434415,0.5797,0.08167019,0.209437180320761,0.0024368,0.009760030940210234,0.0096560455638379,0.015995346,-0.9970294452646354,0.8004648,0.0032545598,0.25830984,0.09695563,0.5378538,0.009620056
3901.0,Monroe,LA,22688.0,0.36387676,0.3469763,0.15267877,0.081283055,0.0551851,0.26468843,0.28783384,0.18536103,0.14104846,0.12106825,0.18851781,0.20066243,0.19072592,0.19955838,0.22053547,0.14239272,0.16319896,0.1853056,0.21846554,0.2906372,0.12656529,0.13237925,0.16100179,0.20796065,0.37209302,0.38337448,0.22280501,0.15968794,0.13557827,0.0985543,0.2603579,0.26436883,0.17127997,0.14456981,0.15942349,"253,878",1.0,0.3367011,0.31969035,0.070166074,0.06566,0.07459633,0.34137037,29496.256,0.57082,15.644,0.41437995,0.41372,0.015750622,1532.1287,4.0,0.0,4.623439388391879,17.005805682415225,-6.3153453,0.045960475,0.0196945,1720.1388,-0.05498143,0.5863801,0.12133415,0.2946860221046145,0.0024773001,0.01088711900991815,0.014818140996856757,0.008550624,-0.45927951505903497,0.5830163,0.0038010383,0.30683413,0.09426885,0.52688915,-0.003050363
